trans_id,account_id,date,type,amount,balance
898,3,1998-01-07,withdrawal,327,18087
899,3,1998-02-07,withdrawal,327,11133
900,3,1998-03-07,withdrawal,327,19276
901,3,1998-04-07,withdrawal,327,22850
902,3,1998-05-07,withdrawal,327,21518
903,3,1998-06-07,withdrawal,327,19706
904,3,1998-07-07,withdrawal,327,27050
905,3,1998-08-07,withdrawal,327,30159
906,3,1998-09-07,withdrawal,327,32582
907,3,1998-10-07,withdrawal,327,37116
908,3,1998-11-07,withdrawal,327,41269
909,3,1998-12-07,withdrawal,327,45733
921,3,1997-12-09,withdrawal,3539,17958
922,3,1998-01-09,withdrawal,3539,14548
923,3,1998-02-09,withdrawal,3539,7594
924,3,1998-03-09,withdrawal,3539,15737
925,3,1998-04-09,withdrawal,3539,19311
926,3,1998-05-09,withdrawal,3539,17979
927,3,1998-06-09,withdrawal,3539,16167
928,3,1998-07-09,withdrawal,3539,23511
929,3,1998-08-09,withdrawal,3539,26620
930,3,1998-09-09,withdrawal,3539,29043
931,3,1998-10-09,withdrawal,3539,33577
932,3,1998-11-09,withdrawal,3539,37730
933,3,1998-12-09,withdrawal,3539,42194
938,3,1997-12-28,withdrawal,2560,26651
939,3,1998-12-24,withdrawal,2560,50887
946,3,1998-01-30,withdrawal,2760,12330
947,3,1998-01-10,withdrawal,1320,13228
948,3,1998-01-29,withdrawal,2280,15090
949,3,1998-01-22,withdrawal,3360,17370
950,3,1998-01-04,withdrawal,1560,19549
951,3,1998-01-03,withdrawal,2040,24709
952,3,1997-12-01,withdrawal,2400,27659
956,3,1998-04-22,withdrawal,3120,23693
957,3,1998-11-11,withdrawal,2400,42832
969,3,1997-11-30,withdrawal,15,30059
970,3,1997-12-31,withdrawal,15,26749
971,3,1998-01-31,withdrawal,15,12395
972,3,1998-02-28,withdrawal,15,15138
973,3,1998-03-31,withdrawal,15,23312
974,3,1998-04-30,withdrawal,15,23780
975,3,1998-05-31,withdrawal,15,25568
976,3,1998-06-30,withdrawal,15,27512
977,3,1998-07-31,withdrawal,15,31121
978,3,1998-08-31,withdrawal,15,34244
979,3,1998-09-30,withdrawal,15,38578
980,3,1998-10-31,withdrawal,15,42731
981,3,1998-11-30,withdrawal,15,47195
982,3,1997-08-06,credit,7800,16326
983,3,1997-09-05,withdrawal,2400,21507
984,3,1997-10-05,withdrawal,6900,22222
985,3,1997-11-04,withdrawal,7400,22447
986,3,1997-12-04,withdrawal,4700,22959
987,3,1998-01-03,withdrawal,3600,21109
988,3,1998-02-02,credit,200,12595
989,3,1998-03-04,credit,5600,20738
990,3,1998-04-03,credit,1000,24312
991,3,1998-05-03,withdrawal,800,22980
992,3,1998-06-02,withdrawal,4400,21168
993,3,1998-07-02,credit,1000,28512
994,3,1998-08-01,credit,500,31621
995,3,1998-08-31,withdrawal,200,34044
996,3,1998-09-30,credit,1900,38592
997,3,1998-10-30,credit,1500,42579
998,3,1998-11-29,credit,4200,47032
1017,4,1996-02-21,credit,800,800
1020,4,1996-03-11,credit,5553,6353
1021,4,1996-04-11,credit,5553,11906
1022,4,1996-05-11,credit,5553,17459
1023,4,1996-06-11,credit,5553,23012
1024,4,1996-07-11,credit,5553,28565
1025,4,1996-08-11,credit,5553,28907
1026,4,1996-09-11,credit,5553,27088
1027,4,1996-10-11,credit,5553,26062
1028,4,1996-11-11,credit,5553,28338
1029,4,1996-12-11,credit,5553,30624
1030,4,1997-01-11,credit,5553,27458
1031,4,1997-02-11,credit,5553,19452
1032,4,1997-03-11,credit,5553,21700
1033,4,1997-04-11,credit,5553,22195
1034,4,1997-05-11,credit,5553,24454
1035,4,1997-06-11,credit,5553,19152
1036,4,1997-07-11,credit,5553,21401
1037,4,1997-08-11,credit,5553,23658
1038,4,1997-09-11,credit,5553,22917
1039,4,1997-10-11,credit,5553,23279
1040,4,1997-11-11,credit,5553,23600
1041,4,1997-12-11,credit,5553,25864
1042,4,1998-01-11,credit,5553,20072
1043,4,1998-02-11,credit,5553,16691
1044,4,1998-03-11,credit,5553,18928
1045,4,1998-04-11,credit,5553,21174
1046,4,1998-05-11,credit,5553,22627
1047,4,1998-06-11,credit,5553,24328
1048,4,1998-07-11,credit,5553,25874
1049,4,1998-08-11,credit,5553,26307
1050,4,1998-09-11,credit,5553,28584
1051,4,1998-10-11,credit,5553,30869
1052,4,1998-11-11,credit,5553,33165
1053,4,1998-12-11,credit,5553,34870
1061,4,1996-08-06,withdrawal,2078,23354
1062,4,1996-09-06,withdrawal,2078,21535
1063,4,1996-10-06,withdrawal,2078,20509
1064,4,1996-11-06,withdrawal,2078,22785
1065,4,1996-12-06,withdrawal,2078,25071
1066,4,1997-01-06,withdrawal,2078,22305
1067,4,1997-02-06,withdrawal,2078,13899
1068,4,1997-03-06,withdrawal,2078,16147
1069,4,1997-04-06,withdrawal,2078,16642
1070,4,1997-05-06,withdrawal,2078,18901
1071,4,1997-06-06,withdrawal,2078,13599
1072,4,1997-07-06,withdrawal,2078,15848
1073,4,1997-08-06,withdrawal,2078,18105
1074,4,1997-09-06,withdrawal,2078,17364
1075,4,1997-10-06,withdrawal,2078,17726
1076,4,1997-11-06,withdrawal,2078,18687
1077,4,1997-12-06,withdrawal,2078,20311
1078,4,1998-01-06,withdrawal,2078,17799
1079,4,1998-02-06,withdrawal,2078,11138
1080,4,1998-03-06,withdrawal,2078,13375
1081,4,1998-04-06,withdrawal,2078,15621
1082,4,1998-05-06,withdrawal,2078,17074
1083,4,1998-06-06,withdrawal,2078,18775
1084,4,1998-07-06,withdrawal,2078,20321
1085,4,1998-08-06,withdrawal,2078,20754
1086,4,1998-09-06,withdrawal,2078,23031
1087,4,1998-10-06,withdrawal,2078,25316
1088,4,1998-11-06,withdrawal,2078,27612
1089,4,1998-12-06,withdrawal,2078,29317
1096,4,1996-07-13,withdrawal,1285,27280
1097,4,1996-08-13,withdrawal,1285,27622
1098,4,1996-09-13,withdrawal,1285,25803
1099,4,1996-10-13,withdrawal,1285,24777
1100,4,1996-11-13,withdrawal,1285,27053
1101,4,1996-12-13,withdrawal,1285,26299
1102,4,1997-01-13,withdrawal,1285,22623
1103,4,1997-02-13,withdrawal,1285,18167
1104,4,1997-03-13,withdrawal,1285,20415
1105,4,1997-04-13,withdrawal,1285,20910
1106,4,1997-05-13,withdrawal,1285,23169
1107,4,1997-06-13,withdrawal,1285,17867
1108,4,1997-07-13,withdrawal,1285,20116
1109,4,1997-08-13,withdrawal,1285,22373
1110,4,1997-09-13,withdrawal,1285,21632
1111,4,1997-10-13,withdrawal,1285,21994
1112,4,1997-11-13,withdrawal,1285,22315
1113,4,1997-12-13,withdrawal,1285,23679
1114,4,1998-01-13,withdrawal,1285,15267
1115,4,1998-02-13,withdrawal,1285,15406
1116,4,1998-03-13,withdrawal,1285,17643
1117,4,1998-04-13,withdrawal,1285,19089
1118,4,1998-05-13,withdrawal,1285,21342
1119,4,1998-06-13,withdrawal,1285,23043
1120,4,1998-07-13,withdrawal,1285,24589
1121,4,1998-08-13,withdrawal,1285,25022
1122,4,1998-09-13,withdrawal,1285,27299
1123,4,1998-10-13,withdrawal,1285,29584
1124,4,1998-11-13,withdrawal,1285,31880
1125,4,1998-12-13,withdrawal,1285,33585
1127,4,1997-06-02,withdrawal,5250,15677
1130,4,1997-01-12,withdrawal,3550,23908
1131,4,1998-01-20,withdrawal,2100,13167
1132,4,1996-12-20,withdrawal,1450,24849
1133,4,1997-12-22,withdrawal,1400,19799
1134,4,1998-12-03,withdrawal,600,31395
1141,4,1997-01-09,withdrawal,400,21905
1142,4,1997-01-26,withdrawal,1520,19103
1143,4,1997-01-01,withdrawal,560,24383
1144,4,1997-01-28,withdrawal,1360,15903
1145,4,1997-01-27,withdrawal,1840,17263
1146,4,1997-01-16,withdrawal,2000,20623
1148,4,1998-01-07,withdrawal,1680,16119
1149,4,1998-01-11,withdrawal,2320,17752
1151,4,1998-01-08,withdrawal,1600,14519
1152,4,1998-01-12,withdrawal,1200,16552
1153,4,1996-12-12,withdrawal,3040,27584
1155,4,1997-11-06,withdrawal,640,18047
1156,4,1997-03-16,withdrawal,1760,18655
1157,4,1997-12-22,withdrawal,2480,21199
1158,4,1997-05-28,withdrawal,640,20849
1159,4,1997-05-27,withdrawal,1680,21489
1160,4,1998-06-03,withdrawal,560,20853
1161,4,1998-06-17,withdrawal,720,22323
1162,4,1998-07-24,withdrawal,1840,22749
1170,4,1996-07-31,withdrawal,15,25432
1171,4,1996-08-31,withdrawal,15,23613
1172,4,1996-09-30,withdrawal,15,22587
1173,4,1996-10-31,withdrawal,15,24863
1174,4,1996-11-30,withdrawal,15,27149
1175,4,1996-12-31,withdrawal,15,24943
1176,4,1997-01-31,withdrawal,15,15977
1177,4,1997-02-28,withdrawal,15,18225
1178,4,1997-03-31,withdrawal,15,18720
1179,4,1997-04-30,withdrawal,15,20979
1180,4,1997-05-31,withdrawal,15,20927
1181,4,1997-06-30,withdrawal,15,17926
1182,4,1997-07-31,withdrawal,15,20183
1183,4,1997-08-31,withdrawal,15,19442
1184,4,1997-09-30,withdrawal,15,19804
1185,4,1997-10-31,withdrawal,15,20765
1186,4,1997-11-30,withdrawal,15,22389
1187,4,1997-12-31,withdrawal,15,19877
1188,4,1998-01-31,withdrawal,15,13216
1189,4,1998-02-28,withdrawal,15,15453
1190,4,1998-03-31,withdrawal,15,17699
1191,4,1998-04-30,withdrawal,15,19152
1192,4,1998-05-31,withdrawal,15,21413
1193,4,1998-06-30,withdrawal,15,22399
1194,4,1998-07-31,withdrawal,15,22832
1195,4,1998-08-31,withdrawal,15,25109
1196,4,1998-09-30,withdrawal,15,27394
1197,4,1998-10-31,withdrawal,15,29690
1198,4,1998-11-30,withdrawal,15,31995
1199,4,1996-07-20,withdrawal,1900,25380
1200,4,1996-08-19,withdrawal,4100,23522
1201,4,1996-09-18,withdrawal,3300,22503
1202,4,1997-08-14,withdrawal,3000,19373
1203,4,1997-09-13,withdrawal,1900,19732
1204,4,1997-10-13,withdrawal,1300,20694
1205,4,1997-12-12,withdrawal,900,24964
1206,4,1998-04-11,withdrawal,800,20374
1237,5,1997-05-30,credit,600,600
1243,5,1997-06-13,credit,5017,5617
1244,5,1997-07-13,credit,5017,10634
1245,5,1997-08-13,credit,5017,15651
1246,5,1997-09-13,credit,5017,20668
1247,5,1997-10-13,credit,5017,25685
1248,5,1997-11-13,credit,5017,28023
1249,5,1997-12-13,credit,5017,29220
1250,5,1998-01-13,credit,5017,25750
1251,5,1998-02-13,credit,5017,24425
1252,5,1998-03-13,credit,5017,26857
1253,5,1998-04-13,credit,5017,28499
1254,5,1998-05-13,credit,5017,28746
1255,5,1998-06-13,credit,5017,28794
1256,5,1998-07-13,credit,5017,30444
1257,5,1998-08-13,credit,5017,28797
1258,5,1998-09-13,credit,5017,26141
1259,5,1998-10-13,credit,5017,27238
1260,5,1998-11-13,credit,5017,29682
1261,5,1998-12-13,credit,5017,32036
1272,5,1997-11-08,withdrawal,2668,23006
1273,5,1997-12-08,withdrawal,2668,24203
1274,5,1998-01-08,withdrawal,2668,21533
1275,5,1998-02-08,withdrawal,2668,19408
1276,5,1998-03-08,withdrawal,2668,21840
1277,5,1998-04-08,withdrawal,2668,23482
1278,5,1998-05-08,withdrawal,2668,23729
1279,5,1998-06-08,withdrawal,2668,23777
1280,5,1998-07-08,withdrawal,2668,25427
1281,5,1998-08-08,withdrawal,2668,23780
1282,5,1998-09-08,withdrawal,2668,21124
1283,5,1998-10-08,withdrawal,2668,22221
1284,5,1998-11-08,withdrawal,2668,24665
1285,5,1998-12-08,withdrawal,2668,27019
1286,5,1997-12-05,withdrawal,1250,26871
1287,5,1998-12-25,withdrawal,850,27966
1294,5,1998-01-11,withdrawal,800,20733
1295,5,1998-01-20,withdrawal,2240,23510
1296,5,1998-01-07,withdrawal,2080,24201
1297,5,1998-01-22,withdrawal,720,22790
1298,5,1998-01-07,withdrawal,1280,26281
1299,5,1998-01-27,withdrawal,800,21990
1301,5,1997-12-24,withdrawal,1760,27460
1305,5,1998-12-18,withdrawal,1520,28916
1306,5,1998-12-15,withdrawal,1600,30436
1307,5,1998-09-17,withdrawal,1040,25101
1318,5,1997-10-31,withdrawal,15,25674
1319,5,1997-11-30,withdrawal,15,28121
1320,5,1997-12-31,withdrawal,15,27561
1321,5,1998-01-31,withdrawal,15,22076
1322,5,1998-02-28,withdrawal,15,24508
1323,5,1998-03-31,withdrawal,15,26150
1324,5,1998-04-30,withdrawal,15,26397
1325,5,1998-05-31,withdrawal,15,26445
1326,5,1998-06-30,withdrawal,15,28095
1327,5,1998-07-31,withdrawal,15,26448
1328,5,1998-08-31,withdrawal,15,23792
1329,5,1998-09-30,withdrawal,15,24889
1330,5,1998-10-31,withdrawal,15,27333
1331,5,1998-11-30,withdrawal,15,29687
1332,5,1998-03-26,withdrawal,800,26057
1333,5,1998-04-25,withdrawal,2200,26299
1334,5,1998-05-25,withdrawal,2400,26346
1335,5,1998-06-24,withdrawal,800,27994
1336,5,1998-07-24,withdrawal,4100,26344
1337,5,1998-08-23,withdrawal,5100,23697
1338,5,1998-09-22,withdrawal,300,24801
1339,5,1998-11-21,withdrawal,100,29582
1340,5,1998-12-21,withdrawal,100,28816
1356,6,1994-09-27,credit,900,900
1366,6,1994-10-11,credit,6669,7569
1367,6,1994-11-11,credit,6669,14238
1368,6,1994-12-11,credit,6669,20907
1369,6,1995-01-11,credit,6669,27576
1370,6,1995-02-11,credit,6669,34245
1371,6,1995-03-11,credit,6669,30536
1372,6,1995-04-11,credit,6669,33343
1373,6,1995-05-11,credit,6669,36162
1374,6,1995-06-11,credit,6669,30988
1375,6,1995-07-11,credit,6669,33804
1376,6,1995-08-11,credit,6669,36624
1377,6,1995-09-11,credit,6669,37755
1378,6,1995-10-11,credit,6669,40392
1379,6,1995-11-11,credit,6669,39238
1380,6,1995-12-11,credit,6669,37734
1381,6,1996-01-11,credit,6669,39834
1382,6,1996-02-11,credit,6669,32734
1383,6,1996-03-11,credit,6669,31704
1384,6,1996-04-11,credit,6669,32997
1385,6,1996-05-11,credit,6669,35817
1386,6,1996-06-11,credit,6669,27046
1387,6,1996-07-11,credit,6669,29856
1388,6,1996-08-11,credit,6669,32660
1389,6,1996-09-11,credit,6669,35475
1390,6,1996-10-11,credit,6669,38303
1391,6,1996-11-11,credit,6669,39460
1392,6,1996-12-11,credit,6669,38384
1393,6,1997-01-11,credit,6669,36258
1394,6,1997-02-11,credit,6669,30270
1395,6,1997-03-11,credit,6669,33075
1396,6,1997-04-11,credit,6669,35892
1397,6,1997-05-11,credit,6669,38721
1398,6,1997-06-11,credit,6669,41561
1399,6,1997-07-11,credit,6669,41400
1400,6,1997-08-11,credit,6669,39364
1401,6,1997-09-11,credit,6669,42210
1402,6,1997-10-11,credit,6669,45064
1403,6,1997-11-11,credit,6669,47931
1404,6,1997-12-11,credit,6669,49769
1405,6,1998-01-11,credit,6669,49207
1406,6,1998-02-11,credit,6669,42478
1407,6,1998-03-11,credit,6669,43093
1408,6,1998-04-11,credit,6669,45955
1409,6,1998-05-11,credit,6669,48825
1410,6,1998-06-11,credit,6669,49463
1411,6,1998-07-11,credit,6669,42255
1412,6,1998-08-11,credit,6669,43907
1413,6,1998-09-11,credit,6669,46768
1414,6,1998-10-11,credit,6669,46121
1415,6,1998-11-11,credit,6669,48997
1416,6,1998-12-11,credit,6669,51879
1430,6,1995-02-12,withdrawal,3954,30291
1431,6,1995-03-12,withdrawal,3954,26582
1432,6,1995-04-12,withdrawal,3954,29389
1433,6,1995-05-12,withdrawal,3954,32208
1434,6,1995-06-12,withdrawal,3954,27034
1435,6,1995-07-12,withdrawal,3954,29850
1436,6,1995-08-12,withdrawal,3954,32670
1437,6,1995-09-12,withdrawal,3954,33801
1438,6,1995-10-12,withdrawal,3954,36438
1439,6,1995-11-12,withdrawal,3954,35284
1440,6,1995-12-12,withdrawal,3954,33780
1441,6,1996-01-12,withdrawal,3954,34600
1442,6,1996-02-12,withdrawal,3954,28780
1443,6,1996-03-12,withdrawal,3954,27750
1444,6,1996-04-12,withdrawal,3954,29043
1445,6,1996-05-12,withdrawal,3954,31863
1446,6,1996-06-12,withdrawal,3954,23092
1447,6,1996-07-12,withdrawal,3954,25902
1448,6,1996-08-12,withdrawal,3954,28706
1449,6,1996-09-12,withdrawal,3954,31521
1450,6,1996-10-12,withdrawal,3954,34349
1451,6,1996-11-12,withdrawal,3954,35506
1452,6,1996-12-12,withdrawal,3954,34430
1453,6,1997-01-12,withdrawal,3954,30544
1454,6,1997-02-12,withdrawal,3954,26316
1455,6,1997-03-12,withdrawal,3954,29121
1456,6,1997-04-12,withdrawal,3954,31938
1457,6,1997-05-12,withdrawal,3954,34767
1458,6,1997-06-12,withdrawal,3954,37607
1459,6,1997-07-12,withdrawal,3954,37446
1460,6,1997-08-12,withdrawal,3954,35410
1461,6,1997-09-12,withdrawal,3954,38256
1462,6,1997-10-12,withdrawal,3954,41110
1463,6,1997-11-12,withdrawal,3954,43977
1464,6,1997-12-12,withdrawal,3954,45815
1465,6,1998-01-12,withdrawal,3954,43493
1466,6,1998-02-12,withdrawal,3954,38524
1467,6,1998-03-12,withdrawal,3954,39139
1468,6,1998-04-12,withdrawal,3954,42001
1469,6,1998-05-12,withdrawal,3954,44871
1470,6,1998-06-12,withdrawal,3954,45509
1471,6,1998-07-12,withdrawal,3954,38301
1472,6,1998-08-12,withdrawal,3954,39953
1473,6,1998-09-12,withdrawal,3954,42814
1474,6,1998-10-12,withdrawal,3954,42167
1475,6,1998-11-12,withdrawal,3954,45043
1476,6,1998-12-12,withdrawal,3954,47925
1478,6,1995-06-01,withdrawal,3900,24319
1479,6,1996-06-09,withdrawal,11600,20377
1480,6,1997-06-19,withdrawal,2050,35557
1481,6,1998-06-20,withdrawal,7600,37909
1484,6,1996-01-20,withdrawal,650,31070
1485,6,1997-01-21,withdrawal,4250,25814
1486,6,1998-01-07,withdrawal,3450,42538
1488,6,1995-12-04,withdrawal,1300,31065
1489,6,1996-12-23,withdrawal,1050,33380
1490,6,1997-12-04,withdrawal,400,43740
1491,6,1998-12-26,withdrawal,450,47475
1504,6,1996-01-08,withdrawal,640,33165
1505,6,1996-01-15,withdrawal,720,33880
1506,6,1996-01-11,withdrawal,1280,38554
1507,6,1996-01-17,withdrawal,2160,31720
1508,6,1996-01-23,withdrawal,1920,25950
1509,6,1996-01-21,withdrawal,1600,27870
1510,6,1997-01-23,withdrawal,1680,24134
1511,6,1997-01-30,withdrawal,640,23494
1512,6,1997-01-10,withdrawal,1680,29589
1513,6,1997-01-02,withdrawal,2240,31269
1514,6,1997-01-15,withdrawal,480,30064
1515,6,1997-01-11,withdrawal,1760,34498
1516,6,1998-01-20,withdrawal,1600,37173
1517,6,1998-01-23,withdrawal,1520,35653
1518,6,1998-01-19,withdrawal,1920,38773
1519,6,1998-01-15,withdrawal,2160,40693
1520,6,1998-01-12,withdrawal,1760,47447
1521,6,1998-01-13,withdrawal,640,42853
1527,6,1995-10-30,withdrawal,3600,32438
1528,6,1995-02-15,withdrawal,2160,28131
1529,6,1995-02-24,withdrawal,2320,23811
1530,6,1995-11-14,withdrawal,3040,32244
1531,6,1996-10-25,withdrawal,1680,32669
1532,6,1996-04-02,withdrawal,1520,26328
1533,6,1996-12-05,withdrawal,3920,31715
1534,6,1996-02-18,withdrawal,3280,25500
1535,6,1996-03-08,withdrawal,560,25035
1536,6,1997-06-30,withdrawal,960,34746
1537,6,1997-08-07,withdrawal,1120,32695
1538,6,1997-12-08,withdrawal,640,43100
1539,6,1997-07-17,withdrawal,3760,33686
1540,6,1998-03-05,withdrawal,2240,36424
1541,6,1998-10-09,withdrawal,3520,39452
1542,6,1998-07-22,withdrawal,1200,37101
1543,6,1998-06-28,withdrawal,2480,35429
1544,6,1998-05-19,withdrawal,2240,42631
1559,6,1995-02-28,withdrawal,15,23867
1560,6,1995-03-31,withdrawal,15,26674
1561,6,1995-04-30,withdrawal,15,29493
1562,6,1995-05-31,withdrawal,15,28219
1563,6,1995-06-30,withdrawal,15,27135
1564,6,1995-07-31,withdrawal,15,29955
1565,6,1995-08-31,withdrawal,15,31086
1566,6,1995-09-30,withdrawal,15,33723
1567,6,1995-10-31,withdrawal,15,32569
1568,6,1995-11-30,withdrawal,15,32365
1569,6,1995-12-31,withdrawal,15,33805
1570,6,1996-01-31,withdrawal,15,26065
1571,6,1996-02-29,withdrawal,15,25595
1572,6,1996-03-31,withdrawal,15,27848
1573,6,1996-04-30,withdrawal,15,29148
1574,6,1996-05-31,withdrawal,15,31977
1575,6,1996-06-30,withdrawal,15,23187
1576,6,1996-07-31,withdrawal,15,25991
1577,6,1996-08-31,withdrawal,15,28806
1578,6,1996-09-30,withdrawal,15,31634
1579,6,1996-10-31,withdrawal,15,32791
1580,6,1996-11-30,withdrawal,15,35635
1581,6,1996-12-31,withdrawal,15,33509
1582,6,1997-01-31,withdrawal,15,23601
1583,6,1997-02-28,withdrawal,15,26406
1584,6,1997-03-31,withdrawal,15,29223
1585,6,1997-04-30,withdrawal,15,32052
1586,6,1997-05-31,withdrawal,15,34892
1587,6,1997-06-30,withdrawal,15,34731
1588,6,1997-07-31,withdrawal,15,33815
1589,6,1997-08-31,withdrawal,15,35541
1590,6,1997-09-30,withdrawal,15,38395
1591,6,1997-10-31,withdrawal,15,41262
1592,6,1997-11-30,withdrawal,15,44140
1593,6,1997-12-31,withdrawal,15,45988
1594,6,1998-01-31,withdrawal,15,35809
1595,6,1998-02-28,withdrawal,15,38664
1596,6,1998-03-31,withdrawal,15,39286
1597,6,1998-04-30,withdrawal,15,42156
1598,6,1998-05-31,withdrawal,15,42794
1599,6,1998-06-30,withdrawal,15,35586
1600,6,1998-07-31,withdrawal,15,37238
1601,6,1998-08-31,withdrawal,15,40099
1602,6,1998-09-30,withdrawal,15,42972
1603,6,1998-10-31,withdrawal,15,42328
1604,6,1998-11-30,withdrawal,15,45210
1605,6,1995-02-24,withdrawal,2000,26131
1606,6,1995-05-25,withdrawal,4100,28108
1607,6,1995-08-23,withdrawal,1700,30970
1608,6,1995-09-22,withdrawal,200,33601
1609,6,1995-10-22,withdrawal,400,36038
1610,6,1995-12-21,withdrawal,100,33680
1611,6,1996-01-20,withdrawal,1600,29470
1659,7,1996-11-24,credit,900,900
1671,7,1996-12-07,credit,33975,34875
1672,7,1997-01-07,credit,22650,50955
1673,7,1997-02-07,credit,22650,61436
1674,7,1997-03-07,credit,22650,69755
1675,7,1997-04-07,credit,22650,70001
1676,7,1997-05-07,credit,22650,69358
1677,7,1997-06-07,credit,33975,76788
1678,7,1997-07-07,credit,22650,70509
1679,7,1997-08-07,credit,22650,66155
1680,7,1997-09-07,credit,22650,67948
1681,7,1997-10-07,credit,22650,71550
1682,7,1997-11-07,credit,22650,75967
1683,7,1997-12-07,credit,33975,86918
1684,7,1998-01-07,credit,22650,77487
1685,7,1998-02-07,credit,22650,68029
1686,7,1998-03-07,credit,22650,77837
1687,7,1998-04-07,credit,22650,81978
1688,7,1998-05-07,credit,22650,85533
1689,7,1998-06-07,credit,33975,94463
1690,7,1998-07-07,credit,22650,90361
1691,7,1998-08-07,credit,22650,93347
1692,7,1998-09-07,credit,22650,92819
1693,7,1998-10-07,credit,22650,93106
1694,7,1998-11-07,credit,22650,89084
1695,7,1998-12-07,credit,33975,99675
1712,7,1997-05-06,withdrawal,4880,46708
1713,7,1997-06-06,withdrawal,4880,42813
1714,7,1997-07-06,withdrawal,4880,47859
1715,7,1997-08-06,withdrawal,4880,43505
1716,7,1997-09-06,withdrawal,4880,45298
1717,7,1997-10-06,withdrawal,4880,48900
1718,7,1997-11-06,withdrawal,4880,53317
1719,7,1997-12-06,withdrawal,4880,52943
1720,7,1998-01-06,withdrawal,4880,54837
1721,7,1998-02-06,withdrawal,4880,45379
1722,7,1998-03-06,withdrawal,4880,55187
1723,7,1998-04-06,withdrawal,4880,59328
1724,7,1998-05-06,withdrawal,4880,62883
1725,7,1998-06-06,withdrawal,4880,60488
1726,7,1998-07-06,withdrawal,4880,67711
1727,7,1998-08-06,withdrawal,4880,70697
1728,7,1998-09-06,withdrawal,4880,70169
1729,7,1998-10-06,withdrawal,4880,70456
1730,7,1998-11-06,withdrawal,4880,66434
1731,7,1998-12-06,withdrawal,4880,65700
1744,7,1998-01-01,withdrawal,1680,59717
1745,7,1998-01-21,withdrawal,3000,56607
1746,7,1998-01-17,withdrawal,3480,71607
1747,7,1998-01-17,withdrawal,2400,75087
1748,7,1998-01-27,withdrawal,3360,53247
1749,7,1998-01-29,withdrawal,3240,50007
1756,7,1997-07-20,withdrawal,4680,65829
1757,7,1997-08-02,withdrawal,1680,48385
1758,7,1997-05-26,withdrawal,4800,47458
1759,7,1998-08-24,withdrawal,2520,74727
1760,7,1998-06-09,withdrawal,3480,90983
1761,7,1998-12-21,withdrawal,5900,68175
1762,7,1998-04-16,withdrawal,2400,79578
1763,7,1998-05-31,withdrawal,3960,65368
1780,7,1997-04-30,withdrawal,15,51588
1781,7,1997-05-31,withdrawal,15,47693
